GSM1358650	GSM1358651	GSM1358652	GSM1358653	GSM1358654	GSM1358655	GSM1358656	GSM1358657	GSM1358658	GSM1358659	GSM1358660	GSM1358661	GSM1358662	GSM1358663	GSM1358664
AY563165	129.7250092	30.19464451	16.92985204	51.15112739	56.44304377	83.99448479	40.50910343	264.9534773	32.72477014	14.59710123	14.85685448	27.4492144	10.49706887	11.36913242	47.22179433
AY566249	1504.854166	26.75572579	140.7912053	39.02868828	155.8540948	173.4106431	109.8757339	87.99648564	15.79670455	59.39024535	49.55150822	54.05764748	17.75184215	20.20185938	41.88858851
AY569437	280.3729006	128.651463	856.5753981	1331.62596	818.8900055	40.37381684	603.153132	387.6283875	1253.03472	1483.456225	214.4306465	747.4673286	197.5409103	127.9601014	192.8621986
AY569975	280.3729006	313.5953888	71.5495319	494.5772306	21.97248757	1971.308379	12.66045951	45.84216629	88.98188807	182.4719839	20.87962342	81.48353604	277.2635663	2911.516641	161.3653424
AY572807	277.573291	132.5657354	93.85943954	74.64888204	47.81168237	73.8749696	12.60517347	65.67703089	14.09785043	222.8432324	15.98635888	44.90174419	53.48506472	21.62429743	168.9170237
AY572808	196.3161171	78.29237665	191.712448	24.94617564	147.525171	264.5085551	63.52019853	43.16237706	149.2951255	50.03494804	255.8453959	89.90380056	125.9969801	60.9732527	45.9672698
AY572809	86.38822195	241.2559044	87.53485207	267.5359693	3565.638995	85.29061047	387.9302482	329.3026459	141.9487761	52.95556208	192.0140681	58.13826929	56.74313382	48.70863384	220.236988
AY572826	254.1826095	111.2377969	124.5117209	218.9111495	487.2910083	1090.687024	42.42675131	145.1157266	72.88636977	276.8612384	322.5549064	39.63943337	80.24003582	22.17909731	117.0725316
AY572972	59.43097936	19.0952798	107.1150252	91.91889876	101.4428506	1164.176675	140.3196674	596.2713611	23.56671241	88.53810649	193.4144851	52.48291454	29.34156446	45.52240137	28.0965792
AY573303	18.03725322	14.19694615	209.9018718	560.5755631	23.03040365	17.22225362	458.8538551	626.0617864	806.586705	383.7269585	255.8453959	410.8604856	1029.108566	247.3779945	667.9064335
AY574034	48.87630505	1952.552073	1031.773236	1273.570964	1036.529677	907.4165301	2000.242899	2923.909337	963.8718439	2269.586838	821.4106872	2152.087553	1172.802839	2628.827798	1670.881047
AY574905	74.25377152	98.56078462	389.7578813	56.96051165	21.23144465	267.9625687	37.39367165	142.775354	27.51278121	88.53810649	366.2078119	285.5348248	544.9999081	116.4325363	327.3364882
AY576417	2439.450235	1524.455415	449.2930326	4213.600287	663.8843864	591.8180352	1409.450564	2015.701232	1115.525746	1087.21608	1465.337562	901.5472373	180.7324508	764.7127128	223.2134335
AY576988	7532.539669	4600.052365	3282.606972	4544.425961	3718.126467	4762.733489	3050.129895	3578.224444	3282.672983	2042.328995	1659.054839	2197.605968	3350.531804	2428.564546	5192.889107
AY578063	5992.29804	1620.52998	143.3081547	1404.731139	2775.66576	5734.240006	1584.956308	1938.864023	1768.99205	110.0838104	280.3996529	965.0292976	224.2349234	933.9862507	4632.82877
AY584596	581.7887877	218.7234588	20.37881685	105.7824701	1037.578688	19.45392709	90.51450527	226.8474631	21.81391077	15.90161911	59.38066044	33.03599478	12.99496864	23.46970081	23.69865651
AY587062	1834.338826	1063.143687	1319.64035	1688.886771	297.3999608	1160.533412	924.4060074	705.7765036	1042.025194	2094.702058	3280.23304	3351.708096	3030.203827	2129.457932	1135.288909
AY587063	799.3783817	99.68736937	47.06554239	1034.122639	164.8978842	28.64561794	660.5109377	727.0339591	313.504718	89.0884093	1032.602466	215.217639	292.5097131	85.42531528	635.9930926
AY587064	295.3412551	214.3064249	977.4726553	476.1821342	420.7631701	360.4864413	176.9430796	307.0431924	390.2229318	1134.549915	818.7434005	999.3997666	1312.612497	419.6261494	520.0646031
AY587066	754.4878997	2204.973789	665.2317108	3079.54113	1170.154164	160.6067753	1971.953379	1666.069968	1555.228201	1713.790119	2146.631616	2014.579323	1359.385293	819.1589279	2423.179575
AY587072	743.9240465	2237.528405	791.2572634	1748.896757	83.29867603	1420.56774	743.3831952	1101.239921	815.8798595	1612.225074	1377.617311	1410.22262	2366.277438	1314.102616	1191.651772
AY587073	185.6119425	2397.942091	249.9237348	1146.535899	283.9143881	955.4611685	640.680688	600.8670649	330.0907871	1026.071175	507.907234	1483.287461	1142.270826	461.5449143	414.5342328
AY590151	204.2668793	13.05733575	18.61472967	30.83753443	332.0275155	13.59202231	233.405506	346.6722562	168.5004261	48.81619714	288.9963932	26.88818847	39.74003586	189.7709791	79.46974752
AY593872	554.0960677	39.19762712	416.0967586	144.4146507	103.6774014	32.61669899	458.402113	390.5855319	121.8892311	128.5470136	18.96391715	159.4916914	33.96498982	22.39671161	349.9223431
AY597807	185.6119425	183.5116539	398.5812824	88.99795455	893.8248971	110.0563739	125.3807962	233.962604	40.1597769	38.26620133	162.3784602	31.72488622	17.89786355	51.25717471	93.60437
AY597813	504.014266	1378.120354	1621.386695	1102.367433	1817.276227	1963.202696	208.3984529	1214.44323	971.4999811	2034.212281	1346.874066	406.8850034	310.9908549	637.4386326	1668.700944
AY598745	1767.677311	2457.991407	173.9139727	1792.238136	2249.737512	238.8800334	2013.083963	2092.723464	1538.502049	333.2279049	843.1123657	1136.000572	82.03957494	160.5877782	3602.863377
AY599883	123.0093555	349.887437	1249.91265	1114.931288	612.3647763	301.4814244	1079.881914	769.4167757	1593.344849	1232.097407	1197.212115	1332.109886	1013.05431	674.1859943	865.6303878
AY604569	60.76298162	25.4048539	162.828787	50.10079673	27.90620793	76.26176597	17.8830836	21.3060108	69.63093534	470.5620546	549.4392039	253.1681921	706.2385236	295.3101226	17.26239064
AY604570	29.42022507	19.64154874	708.6206825	54.94121105	39.51202161	1823.671108	23.12764173	19.90542971	61.5880234	843.015901	474.6956938	899.622847	1406.082429	711.3736963	18.28190062
AY615889	144.8274392	176.3427599	320.3176037	729.32494	124.3677095	1056.786008	1774.00343	1591.298751	1114.060809	480.7630825	225.4172276	479.4007122	1062.163575	762.9920946	1096.961851
AY616183	1835.01604	979.2352808	1247.32232	3511.15995	93.60437	47.88872955	3350.61877	1985.289628	2556.010966	444.5085743	728.5369202	897.5058372	619.6797831	1005.11467	1035.531241
AY623010	64.65259369	120.0097519	91.5881803	79.71694399	14.41952075	24.26746638	68.86873995	155.1286502	53.95647987	116.485527	516.1897795	619.8323807	159.1608821	144.3208863	38.90053356
AY623011	89.60677365	825.819424	1476.175195	269.4460185	12.63205716	1458.047989	96.24793653	74.53649727	296.4789588	3227.392927	2901.354619	2523.758214	3376.549332	1951.007521	412.7795343
AY626137	15.42887924	21.38635063	1438.440917	251.1470534	830.1437336	35.46974679	27.60587314	174.9325625	17.32872787	1358.768908	566.8812804	237.5484907	378.5535923	315.1453229	14.95004697
AY629351	185.6119425	208.7180848	784.2014414	253.1325417	929.0659003	292.0522642	257.6332254	340.9631688	125.7971498	1574.566031	1058.547935	268.8028294	976.1427848	941.4313701	149.4225529
AY633626	3195.892478	1038.566752	704.5109244	1689.24929	1080.685638	1861.661509	3538.952534	2850.480972	2955.247369	2548.533169	1973.653502	1653.750062	1711.508567	1393.893391	1449.875382
AY634312	2774.74576	968.5440875	344.615414	431.5386849	1549.096481	181.8048173	4083.769107	394.7899101	350.4514295	26.79182844	124.0400643	50.88066651	419.2864495	341.6532243	289.9649789
AY639929	4061.719893	2350.304615	1182.791227	1890.059143	2445.997293	51.82358069	707.628783	1404.570128	1710.287228	271.9946366	542.8024986	1919.582016	140.3473633	115.5079531	2288.144625
AY640414	741.3375342	2862.699341	530.448687	1020.121265	2850.051702	232.403812	769.4985734	3017.139109	2351.436636	1363.808421	829.3192322	2953.585178	90.98472816	184.6220006	1762.304223
AY640934	80.28292687	17.67823862	84.37385911	242.1976685	1142.176781	20.86612018	1190.871218	905.786419	672.4802587	171.6406086	50.04331652	237.5484907	226.0749141	461.5449143	569.0610648
AY646152	4176.921691	4420.181017	107.8222048	498.8549657	2759.390371	224.2238005	9119.128658	304.6814348	900.7394633	22.10978029	213.1155569	76.5194851	68.90166245	3741.883264	69.94297332
AY647157	35.9055457	145.3382762	145.8656572	331.8480893	666.3662818	730.861773	973.2212415	1413.103735	844.6516451	161.1153409	169.4583804	2615.806179	1078.539458	384.4473363	856.079507
AY649987	71.51586039	924.3352771	1747.419797	2261.272221	40.88316057	1157.93586	1960.792075	1117.943254	769.7313568	484.211267	938.1786652	1106.905854	97.79725692	92.52473277	2556.179393
AY650034	66.00400742	25.85766823	12.85212358	24.1078239	21.59258031	19.45392709	34.12202212	131.777108	40.36904544	12.31188649	10.67667781	24.28592263	20.35245971	226.6090286	11.23558701
AY654627	395.9675914	3488.229051	95.07277591	208.7930439	171.0851675	137.6962223	105.1512475	199.6354379	301.7655734	15.30650911	192.0140681	204.1174347	37.78293717	29.30564449	1766.303466
AY665468	100.1596486	14.44109731	17.7254947	14.2758288	42.40264173	55.9278865	101.185277	235.8687461	101.2795494	135.1698169	229.8190619	169.0266802	76.03040215	43.71792291	77.89078958
AY669507	180.6159854	22.73306001	20.1099293	15.6590191	65.40398555	16.52562383	32.41072713	90.18200587	19.45196243	21.30501581	33.34169563	12.75302794	14.25952446	20.54384308	109.3905045
AY670684	257.3533055	636.309654	175.5780111	56.96051165	97.96459341	466.1287178	24.25454443	45.02052881	14.18608122	85.20005481	47.55815215	37.65233389	253.2426024	282.6158875	63.9019607
AY670686	292.3323385	522.4899342	199.1124454	225.9681952	107.1873012	60.30614284	34.12202212	39.40900226	50.85755847	676.9983796	318.6858502	94.85885878	561.1766923	295.3101226	23.69865651
AY679521	1321.030056	2645.09919	1232.137575	1481.40509	1072.58155	816.46158	1047.040578	2979.912368	2077.312309	1261.14515	555.8611083	2371.293031	696.8153881	964.9460402	3412.941073
AY685922	156.3696478	1004.417941	1582.656285	529.8747871	2678.260011	1010.011739	2216.272322	708.9995409	2964.863604	1184.593583	4056.614725	2708.318873	6413.257534	3901.280062	2722.169261
AY690601	263.0668473	332.744718	101.3793938	94.3220681	328.7949257	69.32287735	228.9723695	225.6690205	109.295942	97.90518476	57.68407022	100.742752	263.9866415	81.68128973	539.0963056
AY690636	39.08402429	146.7001239	27.71642896	459.4978313	23.86195164	17.68780097	758.9485595	793.230964	19.35752757	66.31655487	36.92348774	380.8486772	43.81572259	16.05431285	13.52136632
AY692226	411.7625532	46.96545335	231.349961	121.4475993	227.9649518	41.23177619	309.9839422	162.8633291	226.5938603	143.8796327	190.6412332	28.98466613	292.5097131	626.2547984	87.05981058
AY692424	47.84317256	97.40468184	814.1762281	190.5636613	27.90620793	6110.907197	24.41961947	49.86128416	135.4717548	718.0869368	1071.593353	684.8225911	2462.843586	618.187739	69.94297332
AY692425	653.0933384	784.2437447	364.8649789	233.2495673	524.4378043	763.8704526	74.2625183	92.51810567	75.56753106	135.9190099	316.8474421	463.8782944	467.4647617	301.9836261	139.4085691
AY693665	180.6159854	328.5040934	64.37272147	1374.857197	487.2910083	426.2108783	195.1365218	366.6468805	233.8743736	84.64503019	178.2962284	115.2454542	35.58287856	69.22450705	356.7345494
AY693666	357.2885296	149.2951255	132.263722	1476.100364	296.1985848	189.780754	305.5661911	398.9929834	424.3144291	66.76932627	417.6162795	122.9368538	62.29741594	47.04858196	527.3844831
AY693668	642.2539693	132.5657354	42.57986697	1482.236951	382.0694592	246.9819494	245.0306265	333.9183229	109.684886	52.95556208	63.85038434	193.2161385	34.37862614	18.23310338	654.7643457
AY694128	1254.567333	1528.10098	1122.516113	2914.221303	2180.355114	1802.617826	1498.060108	2492.721143	1319.326382	1884.915356	1296.813884	1515.340407	209.0459582	819.1589279	3153.644725
AY696295	234.6161232	17.67823862	73.62004118	33.03772747	36.70539714	33.33931742	89.58980314	82.17477142	19.61273571	37.61833189	42.96219531	121.0595928	382.5204838	387.8258916	98.66455724
AY700779	185.6119425	517.274136	703.3379052	282.5051647	552.925566	225.9296285	21.38306538	52.42412915	57.31746963	182.4719839	219.1354583	829.5820214	1634.80753	658.0334863	67.98415699
AY700780	3194.115062	881.4388055	436.3976773	2899.696641	1170.923825	1104.25232	1793.385093	1866.082524	1634.234836	831.0780207	775.8384347	348.7748827	15.66698867	15.65514869	1092.648355
AY702934	1583.898254	79.27373687	583.4454255	1275.185613	388.3893925	803.5061173	1636.409673	1610.12717	1639.102962	439.5025162	1339.725655	2029.200468	1920.460994	894.6305407	2284.344664
AY702935	1299.822984	404.2166255	822.5006722	1172.164353	1235.196011	372.6282746	796.7977665	687.4767152	1482.653464	446.0357572	618.3543129	1142.153747	837.0843012	325.4628497	1853.290908
AY702944	1666.31082	523.8520591	869.8898523	1481.892618	1657.436559	343.2081978	1884.146559	1301.443276	1587.60718	1736.445172	1707.799994	2724.247855	1484.119762	1297.997077	2297.174555
AY702976	994.6877236	4056.13832	1012.310391	2582.073405	2255.936765	898.1780821	1593.681028	1912.658615	2352.568759	883.2614502	816.1661701	221.9475765	1768.820998	872.4398295	3080.630007
AY704141	33.5818624	31.88699248	38.20730871	12.77471583	17.80736878	343.2081978	76.62887697	334.3435388	61.03061861	18.75996836	22.69827271	213.8627278	39.74003586	41.09581965	14.73130432
AY704142	127.3896297	36.00279443	94.470306	24.59622077	12.33388681	34.74729906	112.4882955	43.33986793	59.62424561	148.8757833	276.7932479	80.01147687	92.93939516	100.1153234	13.99839974
AY704143	39.08402429	215.7242446	587.4577241	86.76791075	56.44304377	178.6112841	31.39699904	189.5197947	34.28543825	1064.643364	912.6550846	770.470365	1768.820998	1343.246366	11.07602066
AY704144	307.754816	103.1417488	15.13847068	17.32675872	70.19681705	331.9631224	129.2274735	342.2769856	97.44473851	132.9611912	93.70089775	121.0595928	294.3576059	1125.166799	47.6879017
AY704145	29.42022507	73.40966293	32.28154488	22.22007599	18.56563567	47.88872955	24.87990143	55.85945914	41.32550791	161.1153409	39.16076775	287.4446688	224.2349234	144.3208863	12.91774088
AY704146	33.5818624	489.9612294	303.417668	13.70812596	20.59048168	28.64561794	193.9946661	27.07634023	294.4331097	669.4060746	1544.701478	766.1438503	1495.745738	247.3779945	30.40994495
AY704148	417.5086867	29.18051813	190.7726117	81.54008719	91.47215998	341.660303	139.215302	289.1549739	184.377505	347.3381202	14.70931117	506.2026304	349.5084288	298.6117947	57.12447907
AY704149	341.0908479	17.44673177	169.3688971	21.9158565	17.1297962	95.93088341	29.53209038	38.48885556	19.85418468	58.0908077	78.74265366	299.8058342	339.1147208	252.8593962	30.05427783
AY704150	11.89616104	14.07166856	40.49894497	16.10369288	23.46299828	326.8349119	97.97054157	259.8111406	61.5880234	14.17445576	27.03717112	115.2454542	26.66186	26.30503457	22.71411988
AY704151	68.75920416	20.76772601	22.10132782	12.77471583	43.16237706	535.2634001	92.49642844	309.5003734	56.70611377	61.74629464	29.16380022	103.4092606	38.27183845	256.0391196	18.79582993
AY705349	510.0855059	2420.404808	1919.376173	2923.65782	2824.522717	1778.008917	6623.947084	5612.717084	5201.156972	2029.419569	3212.864388	4553.432141	2283.152943	1259.145312	4078.3545
AY707863	226.214877	92.84955822	72.06986338	2363.57757	104.9418973	70.51016221	340.4174636	388.2675239	153.7754394	14.53730458	666.5383435	254.7080488	16.26150273	147.5419825	31.08898191
AY727912	14.9413649	20.76772601	32.86230215	462.3667464	946.2641441	72.7370265	290.7586402	683.580824	105.0316126	37.26257021	18.96391715	31.39774663	156.4351489	101.81701	280.710458
AY730280	6587.179332	4414.05877	6603.511916	1848.863156	1763.063156	6217.873152	94.6550853	198.8277616	3419.661129	6511.768995	4748.117759	5329.163377	8443.744613	6780.970568	522.9962694
AY730627	961.4549045	4528.728882	1045.23942	2087.889012	5075.770174	4011.655961	3167.375062	3106.309557	2897.324394	1172.472996	2059.322575	2195.7569	3675.71259	2774.01767	3846.292365
AY732486	4178.540287	6180.620905	2669.665522	2518.403561	7198.928433	6621.302028	3416.471017	2929.771471	3711.302253	1300.267984	490.1368077	3380.697422	2368.522145	141.1728844	6471.138995
AY732490	231.9571278	198.722655	657.0812791	974.0338011	104.9418973	98.66700862	989.8911225	1025.572271	1127.893729	776.1105633	597.8771196	1159.534642	98.75347994	1337.329146	843.462741
AY736182	350.7354587	127.4505564	67.66759349	45.88036236	604.824064	439.7179344	25.77428843	41.95442212	32.21693613	27.97916215	220.8725606	63.84122084	68.90166245	103.6088344	21.28038308
AY743710	15.77509923	316.5743409	4977.021129	2048.814827	605.7249356	1437.174882	14.28618279	56.1134368	1092.769527	4605.98495	2358.721304	3139.728096	4033.709275	2444.332916	27.52868021
AY747629	650.3845636	223.2437858	88.67579872	636.9199763	158.3449688	798.9277978	90.16346175	44.26086798	97.44473851	97.33174123	108.0507647	1001.746585	734.5895305	163.9229446	32.0937501
AY751491	730.4593374	630.3450361	2415.787241	439.8843506	164.8978842	222.5295772	401.7414612	182.5044957	1251.265043	2832.158671	2298.230844	1625.53336	2725.823248	1701.049447	1027.722312
AY751492	14.7843215	98.56078462	1726.867431	464.3083759	107.1873012	43.03329932	378.5535923	209.2904195	804.9266393	1109.554804	2005.37985	1029.503958	1356.909773	1296.05334	1016.036304
AY751494	86.38822195	217.1624357	2260.285817	723.9150613	95.76231903	48.83500239	366.2162927	230.479475	925.0340796	1744.785049	2161.176257	1097.708292	2314.604421	1269.461248	945.9839207
AY751495	310.7258638	61.06507042	74.58284571	175.1629573	56.44304377	81.46758953	263.2140904	124.6751796	83.0720789	56.2019122	333.2397026	1544.255906	31.52312422	310.2222138	113.166395
AY751496	298.2369626	72.41707043	1155.789845	129.7947193	299.8615589	251.7950539	257.6332254	118.091961	335.0697335	153.2608953	699.595085	104.2779883	1310.496149	576.9575587	391.0108583
AY751739	430.0309873	2426.122649	915.8527308	777.7351202	1806.310487	436.9824245	4310.689219	2498.061019	2553.154341	472.1977576	1941.313962	846.1157609	500.7137279	2159.54347	2419.722337
